Place ID,WDID,Facility Name,Agency,Region,Major/Minor,Order_No,NPDES No.,Facility_URL,Reg_Measure_ID,Reg_Measure_Type,Addtl_Reg_Measure_ID,Addtl_WDID,PDF_File,Shared_PDF,Total_PDFs_Available
240826,5C100800001,Millerton Lake State Rec Area,Ca Dept of Parks & Rec Sacramento,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=240826,417945,ENROLLEE - WDR,,,NOA_MLSRA_WWTF.pdf,No,1
255382,5C240701001,Gianelli (San Luis) Pump-Generate Plant WWTF,Ca Dept of Water Resources Santa Nella,5F,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255382,383862,ENROLLEE - WDR,,,,No,2
259226,8 362370001,Wagon Train Road Package Plant,Cajon Pass POA,8,,97-050,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259226,141147,WDR,,,,No,0
213604,1B77108OMEN,CDF Parlin Fork Conservation Camp,CalFire Fort Bragg Jackson Demonstration State Forest,1,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213604,404562,ENROLLEE - WDR,,,170313_RSP_dp_ParlinFork_WWTF_NOA.pdf,No,1
206381,5B05NC00022,Arnold WWTP,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=206381,404417,ENROLLEE - WDR,,,NOA 2014-0153-DWQ-R5190.pdf,No,1
272716,5B052000001,Wilseyville WWTP,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272716,422942,ENROLLEE - WDR,,,,No,1
272109,5B05NC00025,West Point WWTF,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272109,438755,ENROLLEE - WDR,,,,No,2
271617,5B050107007,Wallace Lake Estates WWTF,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=271617,422077,ENROLLEE - WDR,,,2014-0153-dwq-r5275_NOA.pdf,No,1
258004,5B051003004,Southworth Ranch Estates WWTF,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258004,444257,ENROLLEE - WDR,,,NOA_Southworth Ranch Estates WWTF.pdf,No,1
256316,5B051004001,Sequoia Woods/Mountain Retreat WWTF,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256316,439097,ENROLLEE - WDR,,,,No,1
235798,5B051012001,La Contenta WWT & RF,Calaveras Cnty Water District,5S,,R5-2013-0133-01,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=235798,393681,WDR,,,CCWD_La Contenta_R5-2013-0133_WDR.pdf,No,3
235798,5B051012001,La Contenta WWT & RF,Calaveras Cnty Water District,5S,,R5-2013-0133-01,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=235798,393681,WDR,,,R5-2018-0062-La Contenta WWTF.pdf,No,3
232360,5B051003002,Indian Rock Vineyards Subdivision (IRVS) WWTF,Calaveras Cnty Water District,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=232360,416842,ENROLLEE - WDR,,,Indian Rock NOA.pdf,No,1
224889,5B050107004,Forest Meadows WWT & RP,Calaveras Cnty Water District,5S,,5-00-066,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=224889,147704,WDR,,,,No,0
220618,5B051003001,Douglas Flat/Vallecito WWTP,Calaveras Cnty Water District,5S,,R5-2013-0009,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220618,389066,WDR,,,r5-2013-0009.pdf,No,1
215671,5B050105001,Copper Cove WWRF,Calaveras Cnty Water District,5S,,R5-2010-0070,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215671,368769,WDR,,,R5-2010-0070.pdf,No,5
215671,5B050105001,Copper Cove WWRF,Calaveras Cnty Water District,5S,,R5-2010-0070,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215671,368769,WDR,,,ccwd_copper cove_amended wdr.pdf,No,5
209539,5B050106001,Big Trees County Houses WWTP,Calaveras Cnty Water District,5S,,94-357,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209539,141277,WDR,,,,No,0
264856,5B050109001,Toyon Middle School,Calaveras Unified SD,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=264856,,ENROLLEE - WDR,,,,No,0
213294,3 271018001,Carmel Valley Ranch WWTP (Producer),California American Water Company Monterey,3,,01-083,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213294,141169,WDR,,,,No,0
272434,3 271018003,WHITE OAKS SUBDIVISION Onsite WW Treatment System,California American Water Company Monterey,3,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272434,184989,ENROLLEE - WDR,,,,No,1
258186,3 272015001,Spreckels WWTP,California American Water Company Monterey,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258186,449289,ENROLLEE - WDR,,,Spreckels_R3-2020-0020_NOA_MRP_final.pdf,No,1
247731,3 270100009,Pasadera Reclamation Facility (Producer),California American Water Company Monterey,3,,98-058,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=247731,147281,WDR,,,,No,0
245564,3 271007001,Oak Hills Development WWTP,California American Water Company Monterey,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=245564,452539,ENROLLEE - WDR,,,5-2-23-Oak Hills NOA_MRP.pdf,No,1
236601,3 271026001,Las Palmas Ranch Reclamation Facility,California American Water Company Monterey,3,,R3-2006-0041,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=236601,317955,WDR,,,,No,2
232363,3 271002001,Indian Springs Wastewater Treatment Facility,California American Water Company Monterey,3,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=232363,463719,ENROLLEE - WDR,,,12-9-25_IndianSprings2014-0153NOA.pdf,No,1
220844,5A571005001,Dunnigan WWTF,California American Water Company Sacramento,5S,,R5-2021-0045,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220844,441883,WDR,,,dunnigan_mrp_r5-2021-0045.pdf,No,2
220844,5A571005001,Dunnigan WWTF,California American Water Company Sacramento,5S,,R5-2021-0045,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220844,441883,WDR,,,dunnigan_wdrs_r5-2021-0045.pdf,No,2
212962,3 270803001,Camp Roberts Main (West) Garrison WWTP,California Army National Guard - Camp Roberts,3,,R3-2014-0046,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212962,399552,WDR,,,wdr_2014_final.pdf,No,2
212648,6B150118001,California City WTF,California City,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212648,148046,WDR,,,,No,0
206651,3 400801001,Atascadero State Hospital,California Department of State Hospitals,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=206651,445161,ENROLLEE - WDR,,,Atascadero State Hospital Revised NOA MRP_Final.pdf,No,1
212397,5A250102001,California Pines CSD,California Pines CSD,5R,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212397,399075,ENROLLEE - WDR,,,2014_0153_dwq.pdf,Yes,6
239451,2 215091001,Marconi Conference Center WWTP,California State Parks Foundation,2,,R2-2002-0067,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=239451,,WDR,,,,No,0
212424,3 271001001,California Utilities,California Utilities Service,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212424,446382,ENROLLEE - WDR,,,R3-2020-0020 NOA Cal Utilities_final.pdf,No,1
212776,1B77162OMEN,Calpella CWD WWTP,Calpella CWD,1,,R1-2019-0010,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212776,431442,WDR,,,19_0010_Calpella_WDR_MRP.pdf,No,1
212858,3 400102001,Cambria CSD WWTP,Cambria Community Services District,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212858,463718,ENROLLEE - WDR,,,12-8-25_Cambria CSD 2020-0020_NOA.pdf,No,1
213029,3 270129001,Canada Woods Reclamation Facility,Canada Woods Reclamation Facility,3,,97-032,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213029,147030,WDR,,,,No,0
726877,5D100121001,Caruthers WWTF,Caruthers CSD,5F,,R5-2014-0137,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=726877,374121,WDR,,,,No,1
213409,5A041020001,Casa Del Rey HA,Casa Del Rey HA,5R,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213409,416209,ENROLLEE - WDR,,,2014-0153-dwq-r5234.pdf,No,3
213409,5A041020001,Casa Del Rey HA,Casa Del Rey HA,5R,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213409,416209,ENROLLEE - WDR,,,2014_0153_dwq.pdf,Yes,3
213470,1B82076OMEN,Caspar South Water District,Caspar South Water District,1,,82-076,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213470,136963,WDR,,,,No,0
264740,5D540136001,Tooleville WWTF,"Central Cal Waterworks, Inc.",5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=264740,461163,ENROLLEE - WDR,,,NOA 2014-0153-DWQ-R5419_Tooleville WWTF.pdf,No,1
213947,5C500100001,Ceres WWTP,Ceres City,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=213947,141185,WDR,,,,No,0
273106,5C200100001,Chowchilla WWTF,Chowchilla City,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273106,144724,WDR,,,,No,0
214541,2 438538001,Cinnabar Hills Golf Club WWTP,Cinnabar Hills Golf Club,2,,97-062,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214541,,WDR,,,,No,0
214559,5A280106001,Circle Oaks WWTF,Circle Oaks Cnty Water Dist,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214559,464606,ENROLLEE - WDR,,,2014-0153-dwq-r5432_mrp.pdf,No,2
214559,5A280106001,Circle Oaks WWTF,Circle Oaks Cnty Water Dist,5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214559,464606,ENROLLEE - WDR,,,2014-0153-dwq-r5432_noa.pdf,No,2
889990,4A560101001,Fillmore Water Recycling Plant,City of Fillmore,4,,R4-2023-0426,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=889990,454036,WDR,,,10753_MRP.pdf,No,4
889990,4A560101001,Fillmore Water Recycling Plant,City of Fillmore,4,,R4-2023-0426,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=889990,454036,WDR,,,10753_Order R4-2023-0426.pdf,No,4
227602,3 270104001,Gonzales WWTP,City of Gonzales,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=227602,452393,ENROLLEE - WDR,,,Aug2025_GonzalesSecondRevisedNOA_MRP_0020_final.pdf,No,1
227980,5A040103001,Gridley WWTF,City of Gridley,5R,,R5-2006-0127,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=227980,317186,WDR,,,,No,1
805193,4A190117002,Vista Canyon Water Factory,City of Santa Clarita ,4,,R4-2020-0049,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=805193,434331,WDR,,,10041_R4-2020-0049_MRP.pdf,No,3
805193,4A190117002,Vista Canyon Water Factory,City of Santa Clarita ,4,,R4-2020-0049,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=805193,434331,WDR,,,10041_R4-2020-0049_WDR.pdf,No,3
255678,3 420109001,City of Santa Maria WWTP,City of Santa Maria,3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255678,453102,ENROLLEE - WDR,,,Santa Maria R3-2020-0020 NOA_MRP_final.pdf,No,1
849194,9 000003742,Civita Water Reclamation Facility,"Civita Water Recycling Company, LLC",9,,R9-2020-0108,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=849194,422798,WDR,,,Order_R9-2020-0108_Civita-signed.pdf,No,3
214812,5A170100002,Clearlake Oaks Co WTR Dis WWTP,Clearlake Oaks Cnty Water Dist,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214812,147062,WDR,,,,No,0
209999,7A330105021,Bombay Beach STP,Coachella Valley WD,7,,R7-2013-0024,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209999,389822,WDR,,,2013_0024cvwd_bombay_beach_wdr_mrp.pdf,No,1
273107,5D100101001,Coalinga WWTF,Coalinga City,5F,,94-184,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273107,145874,WDR,,,,No,0
258777,2 071184001,Stonehurst SD-6 WWTP,Contra Costa County SD No 6,2,,91-096,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258777,,WDR,,,,No,0
215637,5A09NC00009,Cool Village WWTF,"Cool Village Investments, LLC",5S,,R5-2003-0023,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215637,131771,WDR,,,,No,0
273108,5D160102001,Corcoran WWTF,Corcoran City,5F,,R5-2021-0025-01,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273108,443393,WDR,,,R5_2021_0025_01_Corcoran WWTF.pdf,No,4
273108,5D160102001,Corcoran WWTF,Corcoran City,5F,,R5-2021-0025-01,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273108,443393,WDR,,,r5_2021_0025.pdf,No,4
273108,5D160102001,Corcoran WWTF,Corcoran City,5F,,R5-2021-0025-01,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273108,443393,WDR,,,r5_2021_0025_mrp.pdf,No,4
259173,8 332181001,Corona WWRF #2,Corona City DWP,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259173,374041,WDR,,,"11-015_City of Corona, DWP Reissuance of WDR_Fac2.pdf",No,1
201064,5C101012001,Fresno Cnty #1-Tamarack Estates WWTF,County of Fresno,5F,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201064,387477,ENROLLEE - WDR,,,,No,1
234146,5B10NC00011,Fresno Cnty Juvenile Justice WWTF,County of Fresno,5F,,R5-2007-0150,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=234146,172683,WDR,,,r5-2007-0150.pdf,No,1
201083,5D101122001,Fresno Cnty #47-Quail Lake WWTF,County of Fresno,5F,,96-120,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201083,145688,WDR,,,,No,0
201082,5C101017001,Fresno Cnty #44A-Millerton Lake MHV WWTF,County of Fresno,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201082,434499,ENROLLEE - WDR,,,NOA_Millerton Lake MHV_2014_0153_DWQ_R5368 .pdf,No,2
201081,5D100139001,Fresno Cnty #44-D Monte Verdi Estates WWTF,County of Fresno,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201081,436973,ENROLLEE - WDR,,,Monte Verde Small Dometic WWTF NOA.pdf,No,3
201080,5C100106002,Fresno Cnty #41-Shaver Lake WWTF,County of Fresno,5F,,95-264,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201080,145627,WDR,,,,No,0
201079,5D101026001,Fresno Cnty #40-Shaver Springs WWTF,County of Fresno,5F,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201079,393462,ENROLLEE - WDR,,,,No,2
201078,5C100106001,Fresno Cnty #38-Sky Harbour WWTF,County of Fresno,5F,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201078,393461,ENROLLEE - WDR,,,,No,2
201076,5C100106003,Fresno Cnty #34-Millerton New Town WWTF,County of Fresno,5F,,R5-2008-0127,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201076,351167,WDR,,,r5-2008-0127[1].pdf,No,1
201075,5D100102002,Fresno Cnty #32-Cantua Creek WWTF,County of Fresno,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201075,437851,ENROLLEE - WDR,,,NOA-2014-0153-dwq-r5335.pdf,No,1
201074,5C100106004,Fresno Cnty #31B-Shaver Lake WWTF,County of Fresno,5F,,95-263,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201074,145626,WDR,,,,No,0
201073,5D100102001,Fresno Cnty #30-El Porvenir WWTF,County of Fresno,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=201073,430083,ENROLLEE - WDR,,,El Porvenir_NOA.pdf,No,1
241305,3 270103001,Chualar WWTP,"County of Monterey Department of Public Works, Facilities and Parks",3,,R3-2020-0020,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=241305,449261,ENROLLEE - WDR,,,09-20-2022_R3-2020-0020 NOA MRP Chualar_Final.pdf,No,1
219395,5D541041001,Deer Creek RV Park,"Cox, Randy & Diane",5F,,99-107,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=219395,146006,WDR,,,,No,0
251660,5A041025001,Creekside Village,Creekside Village TIC,5R,,96-132,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=251660,133904,WDR,,,,No,0
216135,6B360106001,Crestline SD Three WTF's,Crestline SD,6V,,94-057,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=216135,146499,WDR,,,,No,0
216322,2 283114001,CWMS WWTP (at Markham Vineyards),Culinary Institute of America (CWMS member),2,,R2-1998-0064,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=216322,142268,WDR,,,,No,0
216491,3 401076001,Cypress Ridge Sewer Facility,Cypress Ridge Limited Partnership,3,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=216491,454595,ENROLLEE - WDR,,,0153 NOA and MRP for Cypress Ridge WWTP_final.pdf,No,1
263168,5C221018001,Tenaya Lodge WWTP,DNC Parks & Resorts at Tenya Inc,5F,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=263168,415420,ENROLLEE - WDR,,,2014-0153-DWQ-R5233.pdf,No,3
219169,3 440813511,Davenport WWTP,Davenport CSD,3,,R3-2019-0008,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=219169,431017,WDR,,,1-MRR_r3_2019_0008-signed.pdf,No,4
236755,5D541013001,Deer Meadow Leachfield,Deer Meadow Leachfield Service,5F,,97-010-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=236755,195114,ENROLLEE - WDR,,,,No,0
273167,5D100128003,Del Rey WWTF,Del Rey CSD,5F,,96-284,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273167,146261,WDR,,,,No,0
273109,5D150102001,Delano WWTF,Delano City,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273109,375255,WDR,,,R5-2017-0052.pdf,No,2
273168,5C240101001,Delhi WWTF,Delhi CWD,5F,,R5-2015-0053,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273168,400654,WDR,,,,No,2
219661,6B150103001,Desert Lake CSD WTF,Desert Lake CSD,6V,,01-055,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=219661,148480,WDR,,,,No,0
220932,7A330132001,Desert Water Agency Recycled Water Facility,Desert Water Agency,7,,R7-2014-0008,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220932,,WDR,,,,No,0
273110,5D540101001,Dinuba WWTF,Dinuba City,5F,,R5-2023-0046,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273110,446840,WDR,,,R5-2023-0046_MRP_City of Dinuba.pdf,No,2
273110,5D540101001,Dinuba WWTF,Dinuba City,5F,,R5-2023-0046,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273110,446840,WDR,,,R5-2023-0046_WDR_City of Dinuba.pdf,No,2
220396,5A480101001,Dixon WWTF,Dixon City PWD,SB,,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220396,394601,WDR,,,r5-2014-0098.pdf,No,1
220567,1A77141OSIS,Dorris City STP,Dorris City,1,,98-004,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220567,139235,WDR,,,,No,0
220804,2 283008001,Duffy's Myrtledale WW Ponds,Duffy's Myrtledale,2,,96-081,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220804,,WDR,,,,No,0
273169,5D540102001,Earlimart WWTF,Earlimart PUD,5F,,98-140,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273169,145515,WDR,,,,No,0
741089,5B03NC00034,Camanche North Shore Recreation Area Water Treatment Plant Land Application,East Bay MUD (EBMUD),5S,,R5-2012-0023,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=741089,368626,WDR,,,r5-2012-0023.pdf,No,1
247616,5B031009001,Pardee Reservoir Recreation Area,East Bay MUD (EBMUD),5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=247616,424744,ENROLLEE - WDR,,,,No,1
222129,5B051022001,EBMUD Pardee Center WWTF,East Bay MUD (EBMUD),5S,,2014-0153-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222129,419044,ENROLLEE - WDR,,,EBMUD_PardeeCenter_NOA.pdf,No,1
212853,5B051015002,Camanche South Shore WWTP,East Bay MUD (EBMUD),5S,,R5-2002-0070,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=212853,131259,WDR,,,,No,0
