"CWNS_ID","FACILITY_ID","STATE_CODE","PERMIT_NUMBER","PERMIT_SOURCE","PERMIT_TYPE"
"31000195001",1145776,NE,NE0020915,NPDES,Individual Permit
"31001541001",1145966,NE,NE0046124,NPDES,Individual Permit
"31001703001",1145983,NE,NE0042340,NPDES,Individual Permit
"31002039001",1146028,NE,NE0021555,NPDES,Individual Permit
"31002605001",1146080,NE,NE0042501,NPDES,Individual Permit
"27000020001",1147912,MN,MN0030121,NPDES,Individual Permit
"27000043001",1147935,MN,MN0024619,NPDES,Individual Permit
"27000123001",1147999,MN,MN0021407,NPDES,Individual Permit
"27000250001",1148104,MN,MN0022225,NPDES,Individual Permit
"27002011001",1148248,MN,MN0024554,NPDES,Individual Permit
"27003518001",1148299,MN,MN0023566,NPDES,Individual Permit
"27003808001",1148314,MN,MN0047414,Non-NPDES,Permit not found in NPDES lookup
"27005906001",1148369,MN,MN0024147,NPDES,Individual Permit
"27008216001",1148440,MN,MN0020524,Non-NPDES,Permit not found in NPDES lookup
"38000061001",1151314,ND,NDG123442,NPDES,General Permit Covered Facility
"38000075001",1151328,ND,NDG325178,NPDES,General Permit Covered Facility
"38000137001",1151384,ND,NDG121954,NPDES,General Permit Covered Facility
"38000221001",1151461,ND,ND0020079,NPDES,Individual Permit
"38000267001",1151507,ND,NDG122161,NPDES,General Permit Covered Facility
"38000276001",1151516,ND,NDG120834,NPDES,General Permit Covered Facility
"37000805001",1153131,NC,WQ0011119,Non-NPDES,Land Application
"37002902001",1153312,NC,NC0024112,NPDES,Individual Permit
"37009801002",1153809,NC,NC0023906,NPDES,Individual Permit
"30000049001",1159117,MT,MT0022012,NPDES,Individual Permit
"41000053010",1164315,OR,OR0023396,NPDES,Individual Permit
"47000765001",1166107,TN,TN0020877,NPDES,Individual Permit
"22003219001",1168455,LA,LA0044067,NPDES,Individual Permit
"40000015001",1172434,OK,OK0034509,NPDES,Individual Permit
"40000026001",1172447,OK,OK0030341,NPDES,Individual Permit
"40000051002",1172472,OK,OK0021504,NPDES,Individual Permit
"40000303001",1172603,OK,OKG580045,NPDES,General Permit Covered Facility
"40000497002",1172727,OK,OK0028428,NPDES,Individual Permit
"40000628001",1172794,OK,OKG580047,NPDES,General Permit Covered Facility
"40000654001",1172806,OK,OK0021938,NPDES,Individual Permit
"06001011001",1175181,CA,CA0022730,NPDES,Individual Permit
"06005041001",1175561,CA,R5-02-020,Non-NPDES,State
"06005041001",1175561,CA,CA0078999,NPDES,Individual Permit
"06005065001",1175586,CA,CA0079103,NPDES,Individual Permit
"06009032001",1176070,CA,CA0107981,NPDES,Individual Permit
"46000097001",1179196,SD,SD0023370,NPDES,Individual Permit
"12000263001",1078392,FL,FLA010508,Non-NPDES,State - Land Application
"39000041001",1080463,OH,OH0027855,NPDES,Individual Permit
"39000242001",1080664,OH,OH0022454,NPDES,Individual Permit
"39002141001",1080984,OH,OH0054399,NPDES,Individual Permit
"39004557001",1081187,OH,OH0020991,NPDES,Individual Permit
"39006398001",1081449,OH,OH0026948,NPDES,Individual Permit
"39007623001",1081545,OH,OH0023540,NPDES,Individual Permit
"39007987001",1081571,OH,OH0027553,NPDES,Individual Permit
"39008722001",1081662,OH,OH0058190,NPDES,Individual Permit
"26000152001",1088390,MI,MIG580082,NPDES,Individual Permit
"26000313001",1088451,MI,MI0026069,NPDES,Individual Permit
"26000518001",1088571,MI,MI0028444,NPDES,Individual Permit
"26002186001",1088820,MI,GW1828004,Non-NPDES,State
"26003018001",1088832,MI,MIG580348,NPDES,Individual Permit
"26003054001",1088861,MI,MI0020176,NPDES,Individual Permit
"26003057001",1088864,MI,MI0023515,NPDES,Individual Permit
"26003058001",1088865,MI,MI0020893,NPDES,Individual Permit
"26003198001",1088953,MI,MIG960018,Non-NPDES,Permit not found in NPDES lookup
"25000034001",1092336,MA,MA0101605,NPDES,Individual Permit
"54000208001",1094702,WV,WV0103161,NPDES,Individual Permit
"54004120001",1095199,WV,WV0025925,NPDES,Individual Permit
"54004215001",1095213,WV,WV0080535,NPDES,Individual Permit
"54005199001",1095291,WV,WV0024961,NPDES,Individual Permit
"54005505000",1095329,WV,WV0020681,NPDES,Individual Permit
"33000062002",1100952,NH,NH0100901,NPDES,Individual Permit
"33000094001",1100981,NH,NH0100277,NPDES,Individual Permit
"01000100001",1101932,AL,AL0031925,NPDES,Individual Permit
"02000120001",1104801,AK,AK0021385,NPDES,Individual Permit
"05000076001",1104914,AR,AR0042421,NPDES,Individual Permit
"05000166001",1104997,AR,AR0020044,NPDES,Individual Permit
"05000363001",1105178,AR,AR0037028,NPDES,Individual Permit
"05000507001",1105307,AR,AR0021857,NPDES,Individual Permit
"13000036001",1109013,GA,GA0023167,NPDES,Individual Permit
"13000135001",1109139,GA,GA0047431,NPDES,Individual Permit
"13000505001",1109303,GA,GA0037753,NPDES,Individual Permit
"13000632001",1109444,GA,GA0021849,NPDES,Individual Permit
"13000675001",1109497,GA,GA0037800,NPDES,Individual Permit
"17000690001",1113955,IL,IL0030007,NPDES,Individual Permit
"17003301001",1114137,IL,IL0029254,NPDES,Individual Permit
"17003305001",1114139,IL,IL0030732,NPDES,Individual Permit
"17007202001",1114307,IL,IL0020001,NPDES,Individual Permit
"17007207001",1114312,IL,ILG580003,NPDES,General Permit Covered Facility
"17007701001",1114365,IL,ILG580148,NPDES,General Permit Covered Facility
"18000043001",1120088,IN,IN0040436,NPDES,Individual Permit
"18000044001",1120089,IN,IN0020401,NPDES,Individual Permit
"18003051001",1120284,IN,IN0061557,NPDES,Individual Permit
"18004251001",1120344,IN,IN0039993,NPDES,Individual Permit
"18004451001",1120362,IN,IN0025828,NPDES,Individual Permit
"18005753001",1120509,IN,IN0021059,NPDES,Individual Permit
"19000003001",1123452,IA,IA0035416,NPDES,Individual Permit
"19000013001",1123462,IA,IA0034339,NPDES,Individual Permit
"19000018001",1123468,IA,IA0024449,NPDES,Individual Permit
"19000409003",1123804,IA,IA0070866,NPDES,Individual Permit
"19000456001",1123848,IA,IA0024597,NPDES,Individual Permit
"19000906001",1124243,IA,IA0042803,NPDES,Individual Permit
"19000912001",1124249,IA,IA0072460,NPDES,Individual Permit
"19001031001",1124310,IA,IA0047783,NPDES,Individual Permit
"16000092001",1128640,ID,ID0020117,NPDES,Individual Permit
"16000201001",1128724,ID,ID0025071,NPDES,Individual Permit
"20000535001",1130340,KS,KS0085758,NPDES,Individual Permit
"20000735001",1130387,KS,KS0097616,NPDES,Individual Permit
"20000991001",1130473,KS,KS0079952,NPDES,Individual Permit
"20001003001",1130481,KS,KS0095141,NPDES,Individual Permit
"29001100001",1133379,MO,MO0041114,NPDES,Individual Permit
"29001146001",1133427,MO,MO0113085,NPDES,Individual Permit
"29001183001",1133507,MO,MO0025810,NPDES,Individual Permit
"29001186001",1133509,MO,MO0080632,NPDES,Individual Permit
"29001189002",1133514,MO,MO0092649,NPDES,Individual Permit
"29001193006",1133528,MO,MO0028720,NPDES,Individual Permit
"29002018001",1133636,MO,MO0130133,NPDES,Individual Permit
"29002322001",1133782,MO,MO0043532,NPDES,Individual Permit
"29003045001",1133901,MO,MO0046990,NPDES,Individual Permit
"29003471001",1133966,MO,MO0021440,NPDES,Individual Permit
"29003867000",1134025,MO,MO0120057,NPDES,Individual Permit
"29004120001",1134130,MO,MO0026514,NPDES,Individual Permit
"31000500001",1145836,NE,NE0113549,NPDES,Individual Permit
"31001205001",1145921,NE,NE0046183,NPDES,Individual Permit
"31001462001",1145955,NE,NE0046116,NPDES,Individual Permit
"31001745001",1145991,NE,NE0030716,NPDES,Individual Permit
"31001860001",1146007,NE,NE0046230,NPDES,Individual Permit
"31001975001",1146019,NE,NE0046264,NPDES,Individual Permit
"27000142001",1148012,MN,MN0023396,Non-NPDES,Permit not found in NPDES lookup
"27000142001",1148012,MN,MNG580149,NPDES,General Permit Covered Facility
"27000206001",1148067,MN,MN0020737,NPDES,Individual Permit
"27005005001",1148320,MN,MN0023892,Non-NPDES,Permit not found in NPDES lookup
"27005505001",1148346,MN,MN0021440,NPDES,Individual Permit
"27008603001",1148444,MN,MN0045446,Non-NPDES,Permit not found in NPDES lookup
"38000122001",1151369,ND,NDG320656,NPDES,General Permit Covered Facility
"38000189001",1151432,ND,NDG322527,NPDES,General Permit Covered Facility
"37001201001",1153174,NC,NC0026573,NPDES,Individual Permit
"37002511001",1153294,NC,NC0030406,NPDES,Individual Permit
"37003202001",1153335,NC,NC0026051,NPDES,Individual Permit
"37004001001",1153394,NC,NC0020842,NPDES,Individual Permit
"37007301001",1153599,NC,NC0021024,NPDES,Individual Permit
"28000515002",1160310,MS,MS0051756,NPDES,Individual Permit
"41000036002",1164299,OR,OR0020001,NPDES,Individual Permit
"41000049001",1164309,OR,OR0022314,NPDES,Individual Permit
"41000052001",1164312,OR,OR0020532,NPDES,Individual Permit
"41000058001",1164321,OR,OR0026255,NPDES,Individual Permit
"41000220001",1164439,OR,OR0023370,NPDES,Individual Permit
"47001016006",1166155,TN,TN0024970,NPDES,Individual Permit
"22003162001",1168419,LA,LAG570457,NPDES,General Permit Covered Facility
"22003409001",1168573,LA,LA0068241,NPDES,Individual Permit
"22003431001",1168591,LA,LAG560114,NPDES,General Permit Covered Facility
"53000500001",1180803,WA,WA0021121,NPDES,Individual Permit
"53002035001",1181023,WA,WA0005337,NPDES,Discharge
"48002053001",1183136,TX,TX10228  ,Non-NPDES,Permit not found in NPDES lookup
"48003023001",1183186,TX,TX0083399,NPDES,Individual Permit
"48005015002",1183577,TX,TX0047988,NPDES,Individual Permit
"48005057001",1183610,TX,TX0027936,NPDES,Individual Permit
"48006032001",1183701,TX,TX0069213,NPDES,Individual Permit
"48007011001",1183780,TX,TX0025798,NPDES,Individual Permit
"48007519001",1184118,TX,TX0025623,NPDES,Individual Permit
"48008027001",1184370,TX,TX0047333,NPDES,Individual Permit
"51000015001",1192598,VA,VA0026565,NPDES,Individual Permit
"51000020001",1192608,VA,VA0061913,NPDES,Individual Permit
"51000078001",1192667,VA,VA0023922,NPDES,Individual Permit
"42001171002",1195651,PA,PA0026735,NPDES,Individual Permit
"42005041002",1196519,PA,PA0028711,NPDES,Individual Permit
"42006006001",1196962,PA,PA0020605,NPDES,Individual Permit
"55000490001",1206079,WI,WI0060003,Non-NPDES,Permit not found in NPDES lookup
"55001980001",1206271,WI,WI0060429,NPDES,Individual Permit
"55002130001",1206285,WI,WI0024210,NPDES,Individual Permit
"55002790001",1206384,WI,WI0032361,NPDES,Individual Permit
"55003250001",1206462,WI,WI0060615,Non-NPDES,Permit not found in NPDES lookup
"55006420001",1206770,WI,WI0022021,NPDES,Individual Permit
"55009860001",1206979,WI,WI0031950,NPDES,Individual Permit
"55009997001",1207019,WI,WI0029726,NPDES,Individual Permit
"24000054011",1214319,MD,MD0060950,NPDES,Individual Permit
"36003048001",1220412,NY,NY0023272,NPDES,Individual Permit
"36003069001",1220474,NY,NY0062278,NPDES,Individual Permit
"36003106001",1220534,NY,NY0110574,NPDES,Individual Permit
"36004071001",1220772,NY,NY0087971,NPDES,Individual Permit
"36005028001",1220842,NY,NY0255858,NPDES,Individual Permit
"36005052001",1220864,NY,NY0030627,NPDES,Individual Permit
"36006103001",1221020,NY,NY0027146,NPDES,Individual Permit
"36006108002",1221021,NY,NY0024635,NPDES,Individual Permit
"36006158001",1221036,NY,NY0025780,NPDES,Individual Permit
"36007059001",1221085,NY,NY0020559,NPDES,Individual Permit
"36009036001",1221358,NY,NY0020508,NPDES,Individual Permit
"55001370001",1229165,WI,WI0021571,NPDES,Individual Permit
"55004670001",1229241,WI,WI0025569,NPDES,Individual Permit
"31000911001",1230202,NE,NE0031844,NPDES,Individual Permit
"20000210001",1230867,KS,KS0024881,NPDES,Individual Permit
"20001501001",1230938,KS,KS0027511,NPDES,Individual Permit
"27000180001",1231495,MN,MN0031186,NPDES,Individual Permit
"27003305001",1231525,MN,MN0022217,NPDES,Individual Permit
"36003062005",1232112,NY,NY0026581,NPDES,Individual Permit
"36003131002",1232116,NY,NY0024295,NPDES,Individual Permit
"36003131002",1232116,NY,NY0264008,NPDES,Individual Permit
"36007027001",1232152,NY,NY0021903,NPDES,Individual Permit
"17005913001",1232750,IL,IL0020303,NPDES,Individual Permit
"17007102001",1232752,IL,IL0027529,NPDES,Individual Permit
"29003710001",1233282,MO,MO0091600,NPDES,Individual Permit
"29003819001",1233285,MO,MO0099490,NPDES,Individual Permit
"18004076001",1234195,IN,IN0021342,NPDES,Individual Permit
"18004392001",1234202,IN,IN0036846,NPDES,Individual Permit
"19000923001",1234690,IA,IA0058912,NPDES,Individual Permit
"37005203001",1236378,NC,NC0021342,NPDES,Individual Permit
"41000134001",1238054,OR,OR0022438,NPDES,Individual Permit
"41000312001",1238066,OR,OR0031496,NPDES,Individual Permit
"45000607007",1238538,SC,SC0040886,NPDES,Individual Permit
"06002030001",1238810,CA,CA0038539,NPDES,Individual Permit
"12000037007",1239581,FL,FLS000038,NPDES,Individual Permit
"20001902001",2919042,KS,KS0086835,NPDES,Individual Permit
"48001127002",2992062,TX,TX0000000,Non-NPDES,Permit not found in NPDES lookup
"54001020001",3032014,WV,WV0021741,NPDES,Individual Permit
"26003122007",3104209,MI,GW1110055,Non-NPDES,State
"34002539006",3106690,NJ,NJ0067733,NPDES,Individual Permit
"39000201004",3158109,OH,OH0043770,NPDES,Individual Permit
"48003278001",3187068,TX,TX0127698,NPDES,Individual Permit
"31004000000",3253697,NE,NE0061263,NPDES,Individual Permit
"06008086001",3380875,CA,CA8000100,NPDES,Individual Permit
"34170603101",3399979,NJ,NJ0102555,Non-NPDES,State - Groundwater
"55005061001",3500302,WI,WIS050075,NPDES,Storm Water General
"05000054001",3501345,AR,AR0037249,NPDES,Individual Permit
"53200802029",3506440,WA,WAR045005,NPDES,General Permit Covered Facility
"12000133007",3509119,FL,FLA010786,Non-NPDES,State
"39006612001",3510983,OH,OH0070467,NPDES,Individual Permit
"36001021008",3514197,NY,NYR20A020,NPDES,General Permit Covered Facility
"05000091002",3600883,AR,"4725-WR-3",Non-NPDES,State
"40000017001",1172437,OK,OK0027677,NPDES,Individual Permit
"40000336001",1172627,OK,OK0027979,NPDES,Individual Permit
"40000516001",1172739,OK,OKG580033,NPDES,General Permit Covered Facility
"40000598001",1172780,OK,OK0028614,NPDES,Individual Permit
"06002043001",1175301,CA,CA0037541,NPDES,Individual Permit
"06008012001",1175963,CA,CA0105376,NPDES,Individual Permit
"53001310001",1180944,WA,WA0026123,NPDES,Individual Permit
"48001218002",1182998,TX,TX0047007,NPDES,Individual Permit
"48004124001",1183434,TX,TX0032018,NPDES,Individual Permit
"48005071001",1183620,TX,TX0022438,NPDES,Individual Permit
"51000044002",1192636,VA,VA0022845,NPDES,Individual Permit
"51000106001",1192691,VA,VA0021172,NPDES,Individual Permit
"51000135001",1192713,VA,VA0027294,NPDES,Individual Permit
"42005280001",1196772,PA,PA0026697,NPDES,Individual Permit
"55000005010",1205999,WI,WI0036447,NPDES,Individual Permit
"55002430001",1206320,WI,WI0020141,NPDES,Individual Permit
"55003105001",1206433,WI,WIS061565,NPDES,Storm Water
"55003831001",1206552,WI,WI0023523,NPDES,Individual Permit
"55007705001",1206801,WI,WI0031381,NPDES,Individual Permit
"55009532001",1206873,WI,WI0022489,NPDES,Individual Permit
"55009912001",1206999,WI,WI0030961,NPDES,Individual Permit
"24000084001",1214395,MD,MD0021571,NPDES,Individual Permit
"24000090029",1214416,MD,MD0024988,NPDES,Individual Permit
"24000090041",1214418,MD,MD0021091,NPDES,Individual Permit
"02000137001",1216379,AK,"0031DB005",Non-NPDES,State
"36003020004",1220357,NY,NY0034606,NPDES,Individual Permit
"36003062001",1220463,NY,NY0026557,NPDES,Individual Permit
"36003063002",1220469,NY,NY0031224,NPDES,Individual Permit
"36005004001",1220814,NY,NY0239577,NPDES,Individual Permit
"36006020003",1220950,NY,NY0215911,NPDES,Individual Permit
"55000230001",1229133,WI,WI0022365,NPDES,Individual Permit
"55000670001",1229144,WI,WI0023442,NPDES,Individual Permit
"55002620001",1229193,WI,WI0021580,NPDES,Individual Permit
"27000143001",1231494,MN,MN0053961,Non-NPDES,Permit not found in NPDES lookup
"19000623001",1234672,IA,IA0032905,NPDES,Individual Permit
"19000929001",1234691,IA,IA0033880,NPDES,Individual Permit
"21000237001",1235505,KY,KY0020150,NPDES,Individual Permit
"05000030001",1237644,AR,AR0021229,NPDES,Individual Permit
"39009966002",1237836,OH,OH0024139,NPDES,Individual Permit
"26000020001",1239208,MI,MI0026468,NPDES,Individual Permit
"38000180001",1239324,ND,NDG322373,NPDES,General Permit Covered Facility
"12000103004",2835080,FL,FLR04E037,NPDES,General Permit Covered Facility
"29001017005",2875463,MO,MO0117960,NPDES,Individual Permit
"40000165006",3058169,OK,OKS000201,NPDES,Individual Permit
"34002539005",3106668,NJ,NJ0060038,NPDES,Individual Permit
"36008198003",3138635,NY,NY0246972,NPDES,Individual Permit
"39008330021",3177610,OH,OH0140350,NPDES,Individual Permit
"21000740001",3405930,KY,KYP000072,NPDES,State Individual Non-NPDES Permits
"53200802021",3506260,WA,WA0020982,NPDES,Individual Permit
"53200802022",3506300,WA,WAR045547,NPDES,General Permit Covered Facility
"53200802023",3506320,WA,WAR045510,NPDES,General Permit Covered Facility
"53200802045",3507260,WA,WAR045519,NPDES,General Permit Covered Facility
"22000545005",3507520,LA,LAG570205,NPDES,General Permit Covered Facility
"12000056009",3508841,FL,FL0040614,NPDES,Individual Permit
"18120000044",3525121,IN,IN0039624,NPDES,Individual Permit
"12000104001",3528036,FL,FLA014174,Non-NPDES,Other
"13000999009",3534917,GA,GA0037664,NPDES,Individual Permit
"44060041001",3538376,RI,RIR040038,NPDES,General Permit Covered Facility
"01201200003",3539518,AL,AL0048461,NPDES,Individual Permit
"35201200029",3540256,NM,DP-1666,Non-NPDES,State
"21000001003",3542796,KY,KYS000002,NPDES,Individual Permit
"21000018999",3542797,KY,KY0034177,NPDES,Individual Permit
"18000004027",412246,IN,INR040027,Non-NPDES,Permit not found in NPDES lookup
"18000004054",413033,IN,INR040054,Non-NPDES,Permit not found in NPDES lookup
"18000004052",414500,IN,INR040052,Non-NPDES,Permit not found in NPDES lookup
"27044000161",423742,MN,MN0052230,Non-NPDES,Permit not found in NPDES lookup
"53001080002",429928,WA,WAR046006,NPDES,General Permit Covered Facility
"33000245001",3519297,NH,NHR41026,NPDES,Storm Water
"33000246001",3521794,NH,NHR041032,NPDES,Storm Water
"18120000001",3524696,IN,IN0063606,NPDES,Individual Permit
"39009143016",3529383,OH,OH0079201,NPDES,Individual Permit
"50000009001",3533696,VT,VT0100498,NPDES,Individual Permit
"35201200028",3540217,NM,DP-469,Non-NPDES,State
"35201200034",3540338,NM,DP-1744,Non-NPDES,State
"04002801030",3540956,AZ,"16-587",Non-NPDES,State
"45041603002",392374,SC,SC0039811,Non-NPDES,Permit not found in NPDES lookup
"45041603002",392374,SC,ND0083429,Non-NPDES,Land Application
"18000004112",414271,IN,INR040112,Non-NPDES,Permit not found in NPDES lookup
"72000004010",424349,PR,PR0020486,NPDES,Individual Permit
"40000805001",440264,OK,OK0043257,NPDES,Individual Permit
"16000078201",441028,ID,LA000195 ,Non-NPDES,Land Application
"34002516011",442583,NJ,NJR141852,NPDES,Storm Water
"36004065100",444881,NY,NY0027391,NPDES,Individual Permit
"08100200025",450651,CO,COR090018,NPDES,General Permit Covered Facility
"16000082201",452728,ID,ID0000003,Non-NPDES,Other
"41000015003",493366,OR,ORS108013,Non-NPDES,Permit not found in NPDES lookup
"08000061001",1066863,CO,CO0040053,NPDES,Individual Permit
"08000500061",1067197,CO,CO0026051,NPDES,Individual Permit
"34001190001",1073356,NJ,NJ0108782,NPDES,Individual Permit
"12000001019",1078099,FL,FLA041378,Non-NPDES,State
"39000139001",1080563,OH,OH0054844,NPDES,Individual Permit
"39000342001",1080753,OH,OH0022489,NPDES,Individual Permit
"39000364001",1080776,OH,OH0021903,NPDES,Individual Permit
"39001575001",1080916,OH,OH0024406,NPDES,Individual Permit
"39002548001",1081005,OH,OH0021261,NPDES,Individual Permit
"39002625001",1081021,OH,OH0025062,NPDES,Individual Permit
"39003605001",1081124,OH,OH0020389,NPDES,Individual Permit
"39006846001",1081494,OH,OH0027219,NPDES,Individual Permit
"39008743001",1081665,OH,OH0020753,NPDES,Individual Permit
"26000007001",1088318,MI,MI0021008,NPDES,Individual Permit
"26000082001",1088356,MI,MIG580066,NPDES,Individual Permit
"26000472001",1088534,MI,GW1810104,Non-NPDES,State
"26000514001",1088567,MI,MIG580264,NPDES,Individual Permit
"26002076001",1088751,MI,MIG580152,NPDES,Individual Permit
"26009002001",1089062,MI,MIG580367,NPDES,Individual Permit
"25000194001",1092478,MA,MA0102202,NPDES,Individual Permit
"25000236001",1092520,MA,MA0101141,NPDES,Individual Permit
"54000601001",1094742,WV,WV0024481,NPDES,Individual Permit
"54004108001",1095189,WV,WV0082309,NPDES,Individual Permit
"54004122003",1095204,WV,WVG551445,NPDES,General Permit Covered Facility
"01000031001",1101859,AL,AL0020907,NPDES,Individual Permit
"01000147001",1101983,AL,AL0062278,NPDES,Individual Permit
"05000025001",1104896,AR,AR0034002,NPDES,Individual Permit
"05000079001",1104917,AR,AR0050997,NPDES,Individual Permit
"05000183001",1105014,AR,AR0043524,NPDES,Individual Permit
"13000609001",1109418,GA,GA0025631,NPDES,Individual Permit
"13000677001",1109498,GA,GA0026638,NPDES,Individual Permit
"13000763001",1109588,GA,GA0020931,NPDES,Individual Permit
"17000147001",1113421,IL,IL0021261,NPDES,Individual Permit
"17000163001",1113443,IL,IL0026352,NPDES,Individual Permit
"17000343002",1113613,IL,IL0036382,NPDES,Individual Permit
"17000605001",1113884,IL,IL0024384,NPDES,Individual Permit
"17009301001",1114409,IL,IL0023612,NPDES,Individual Permit
"18000017001",1120070,IN,IN0055484,NPDES,Individual Permit
"18000401001",1120182,IN,IN0025640,NPDES,Individual Permit
"18002070001",1120267,IN,IN0022934,NPDES,Individual Permit
"18004492001",1120368,IN,IN0021661,NPDES,Individual Permit
"18004671001",1120396,IN,IN0020532,NPDES,Individual Permit
"18004752001",1120410,IN,IN0020095,NPDES,Individual Permit
"18005993001",1120520,IN,IN0040762,NPDES,Individual Permit
"19000207001",1123626,IA,IA0025861,NPDES,Individual Permit
"19000247001",1123664,IA,IA0042790,NPDES,Individual Permit
"19000257001",1123674,IA,IA0035904,NPDES,Individual Permit
"19000271001",1123685,IA,IA0034398,NPDES,Individual Permit
"19000309001",1123717,IA,IA0058939,NPDES,Individual Permit
"19000347001",1123749,IA,IA0035432,NPDES,Individual Permit
"19000461001",1123853,IA,IA0072214,NPDES,Individual Permit
"19000484001",1123874,IA,IA0042897,NPDES,Individual Permit
"19000510001",1123899,IA,IA0051934,NPDES,Individual Permit
"19000590001",1123971,IA,IA0059153,NPDES,Individual Permit
"19000652001",1124025,IA,IA0032948,NPDES,Individual Permit
"19000763001",1124116,IA,IA0033723,NPDES,Individual Permit
"19001013001",1124292,IA,IA0074705,NPDES,Individual Permit
"19001038001",1124317,IA,IA0035408,NPDES,Individual Permit
"19001076001",1124350,IA,IA0074241,NPDES,Individual Permit
"16000031001",1128578,ID,ID0020427,NPDES,Individual Permit
"16000131001",1128666,ID,ID0025941,NPDES,Individual Permit
"05000313002",3603042,AR,AR0020141,NPDES,Individual Permit
"05000028002",3601081,AR,AR0049531,NPDES,Individual Permit
"09000060002",3601202,CT,CT0101061,NPDES,Individual Permit
"25000027002",3601209,MA,MA0101711,NPDES,Individual Permit
"34006017011",442429,NJ,NJR141852,NPDES,Storm Water
"34004207011",442505,NJ,NJR141852,NPDES,Storm Water
"34003486011",442624,NJ,NJR141852,NPDES,Storm Water
"34171700101",449190,NJ,NJG102113,Non-NPDES,Permit not found in NPDES lookup
"34171700101",449190,NJ,NJG012958,Non-NPDES,Other
"08181000000",455765,CO,CO0020516,Non-NPDES,Permit not found in NPDES lookup
"08000231001",1067021,CO,COG589039,NPDES,General Permit Covered Facility
"08000268001",1067057,CO,CO0024201,NPDES,Individual Permit
"09000590001",1071835,CT,CT0100242,NPDES,Individual Permit
"09000641004",1071844,CT,CT0100480,NPDES,Individual Permit
"09001180002",1071916,CT,CT0101451,NPDES,Individual Permit
"34007117001",1073867,NJ,NJ0023361,NPDES,Individual Permit
"34007304001",1073887,NJ,NJ0024996,NPDES,Individual Permit
"12000143001",1078301,FL,FLA010191,Non-NPDES,State - Land Application
"12000222001",1078369,FL,FL0026611,NPDES,Individual Permit
"12000239001",1078380,FL,FLA119890,Non-NPDES,State - Land Application
"12000286001",1078399,FL,FLA013888,Non-NPDES,Permit not found in NPDES lookup
"12000340001",1078424,FL,FLA013497,Non-NPDES,State - Land Application
"39000061001",1080486,OH,OH0050831,Non-NPDES,Permit not found in NPDES lookup
"39000192001",1080614,OH,OH0022624,NPDES,Individual Permit
"39000244001",1080665,OH,OH0040584,NPDES,Individual Permit
"39000366001",1080779,OH,OH0023612,NPDES,Individual Permit
"39000370001",1080783,OH,OH0020893,NPDES,Individual Permit
"39001085001",1080866,OH,OH0020605,NPDES,Individual Permit
"39001379001",1080906,OH,OH0020931,NPDES,Individual Permit
"39003892001",1081137,OH,OH0025879,NPDES,Individual Permit
"39007504001",1081534,OH,OH0027341,NPDES,Individual Permit
"39007693001",1081550,OH,OH0050148,NPDES,Individual Permit
"39008820001",1081669,OH,OH0134082,NPDES,Individual Permit
"39009143013",1081717,OH,OH0029491,NPDES,Individual Permit
"39009219001",1081726,OH,OH0028223,NPDES,Individual Permit
"26000252001",1088440,MI,MIG580403,NPDES,Individual Permit
"26000801001",1088629,MI,MI0022543,NPDES,Individual Permit
"26003048001",1088855,MI,MI0020729,NPDES,Individual Permit
"26003204001",1088960,MI,MIG960055,Non-NPDES,Other
"26003228001",1088968,MI,MIG580319,NPDES,Individual Permit
"26004006001",1089013,MI,MI0026123,NPDES,Individual Permit
"25000066001",1092367,MA,MA0101168,NPDES,Individual Permit
"25000071001",1092370,MA,MA0100994,NPDES,Individual Permit
"25000097001",1092392,MA,MA0101737,NPDES,Individual Permit
"25000136001",1092424,MA,MA0101427,NPDES,Individual Permit
"25000206001",1092491,MA,MA0100412,NPDES,Individual Permit
"50000060001",1094110,VT,VT0100854,NPDES,Individual Permit
"50000077001",1094127,VT,VT0101168,NPDES,Individual Permit
"54000316001",1094721,WV,WV0035939,NPDES,Individual Permit
"54001804001",1094873,WV,WV0045543,NPDES,Individual Permit
"54003206001",1095097,WV,WV0027405,NPDES,Individual Permit
"54004008001",1095170,WV,WV0023299,NPDES,Individual Permit
"54004705001",1095260,WV,WV0022063,NPDES,Individual Permit
"54005013001",1095282,WV,WV0085359,NPDES,Individual Permit
"54005454001",1095324,WV,WV0085642,NPDES,Individual Permit
"33000096001",1100983,NH,NH0101257,NPDES,Individual Permit
"01000085007",1101921,AL,AL0055042,NPDES,Individual Permit
"01000253001",1102082,AL,AL0061549,NPDES,Individual Permit
"01000358001",1102169,AL,AL0070939,NPDES,Individual Permit
"01000364001",1102173,AL,AL0045993,NPDES,Individual Permit
"01000384001",1102192,AL,AL0053619,NPDES,Individual Permit
"01000537001",1102234,AL,AL0047562,NPDES,Individual Permit
"05000310001",1105137,AR,AR0021644,NPDES,Individual Permit
"05000345001",1105161,AR,AR0045373,NPDES,Individual Permit
"05000404001",1105195,AR,AR0045144,NPDES,Individual Permit
"13000221001",1109276,GA,GA0021334,NPDES,Individual Permit
"17000133001",1113406,IL,IL0021598,NPDES,Individual Permit
"17000227001",1113502,IL,IL0027006,NPDES,Individual Permit
"17000310002",1113576,IL,IL0051276,NPDES,Individual Permit
"17000677001",1113944,IL,IL0036412,NPDES,Individual Permit
"17001806001",1114110,IL,IL0046957,NPDES,Individual Permit
