Place ID,WDID,Facility Name,Agency,Region,Major/Minor,Order_No,NPDES No.,Facility_URL,Reg_Measure_ID,Reg_Measure_Type,Addtl_Reg_Measure_ID,Addtl_WDID,PDF_File,Shared_PDF,Total_PDFs_Available
256061,1B82045OSON,SCWA Russian River CSD,Sonoma County Water Agency (SCWA),1,Minor,R1-2021-0002,CA0024058,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256061,427524,NPDES PERMIT,"392149,331310","1B82045OSON,1B82045OSON",09_0003_NPDES_RRCSD_CAG_020209.pdf,No,2.0
256039,3 430100001,SCRWA WWTP,South County Regional WW Authority,SB,Major,R3-2017-0028,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256039,418038,NPDES PERMIT,373671,3 430100001,SCRWA 2017 adopted.pdf,No,1.0
256039,3 430100001,SCRWA WWTP,South County Regional WW Authority,SB,Major,R3-2017-0028,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256039,418038,NPDES PERMIT,373671,3 430100001,SCRWApermit.pdf,No,1.0
254881,2 417038001,South San Francisco-San Bruno WQCP,South San Francisco City,2,Major,R2-2019-0021,CA0038130,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=254881,432955,NPDES PERMIT,"395656,355399","2 417038001,2 417038001",SSFSB_Order_Finalsigned.pdf,No,1.0
254881,2 417038001,South San Francisco-San Bruno WQCP,South San Francisco City,2,Major,R2-2019-0021,CA0038130,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=254881,432955,NPDES PERMIT,"395656,355399","2 417038001,2 417038001",SSFSB Order R2-2014-0012 signed.pdf,No,1.0
254881,2 417038001,South San Francisco-San Bruno WQCP,South San Francisco City,2,Major,R2-2019-0021,CA0038130,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=254881,432955,NPDES PERMIT,"395656,355399","2 417038001,2 417038001",SSFSB - Final Order (11-08).pdf,No,1.0
257887,3 400111001,South San Luis Obispo SD WWTP,South San Luis Obispo CSD,SB,Major,R3-2019-0002,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257887,430003,NPDES PERMIT,"371962,132864","3 400111001,3 400111001",So_SLO_Order R3-2019-0002_final.pdf,No,1.0
257887,3 400111001,South San Luis Obispo SD WWTP,South San Luis Obispo CSD,SB,Major,R3-2019-0002,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257887,430003,NPDES PERMIT,"371962,132864","3 400111001,3 400111001",2009_0046_soslocosandistwdr.pdf,No,1.0
257887,3 400111001,South San Luis Obispo SD WWTP,South San Luis Obispo CSD,SB,Major,R3-2019-0002,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257887,430003,NPDES PERMIT,"371962,132864","3 400111001,3 400111001",WDR No. R3-2004-0050.pdf,No,1.0
209509,5C102009001,Big Creek Powerhouse No 1 WWTF,Southern California Edison,5F,Minor,R5-2012-0048,CA0079545,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209509,373954,NPDES PERMIT,261515,5C102009001,r5-2012-0048.pdf,No,3.0
209509,5C102009001,Big Creek Powerhouse No 1 WWTF,Southern California Edison,5F,Minor,R5-2012-0048,CA0079545,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209509,373954,NPDES PERMIT,261515,5C102009001,r5-2005-0156.pdf,No,3.0
258386,2 283014001,St. Helena City WWTP,St. Helena City,2,Minor,R2-2021-0004,CA0038016,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258386,442938,NPDES PERMIT,,,st. helena_order r2-2021-0004.pdf,No,1.0
273191,5D150118002,Stallion Springs WWTF,Stallion Springs CSD,5F,Minor,R5-2014-0127,CAC439983,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273191,390414,NPDES PERMIT,339968,5D150118002,R5-2014-0127.pdf,No,2.0
273191,5D150118002,Stallion Springs WWTF,Stallion Springs CSD,5F,Minor,R5-2014-0127,CAC439983,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273191,390414,NPDES PERMIT,339968,5D150118002,r5-2008-0091.pdf,No,2.0
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2020-0007-01,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,437232,NPDES PERMIT,"396967,354982","5B390107001,5B390107001",r5-2020-0007_npdes.pdf,No,2.0
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2020-0007-01,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,437232,NPDES PERMIT,"396967,354982","5B390107001,5B390107001",r5-2014-0070.pdf,No,2.0
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2020-0007-01,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,437232,NPDES PERMIT,"396967,354982","5B390107001,5B390107001",r5-2014-0122.pdf,Yes,2.0
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2020-0007-01,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,437232,NPDES PERMIT,"396967,354982","5B390107001,5B390107001",r5-2015-0142.pdf,No,2.0
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2020-0007-01,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,437232,NPDES PERMIT,"396967,354982","5B390107001,5B390107001",R5-2008-0154.pdf,No,2.0
259377,3 420111001,Summerland SD WWTP,Summerland SD,3,Minor,R3-2022-0014,CA0048054,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259377,449533,NPDES PERMIT,"392876,354834","3 420111001,3 420111001",R3-2022-0014-(ACC).pdf,No,1.0
259377,3 420111001,Summerland SD WWTP,Summerland SD,3,Minor,R3-2022-0014,CA0048054,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259377,449533,NPDES PERMIT,"392876,354834","3 420111001,3 420111001",R3-2013-0042_Summerland_NPDES_permit.pdf,No,1.0
259377,3 420111001,Summerland SD WWTP,Summerland SD,3,Minor,R3-2022-0014,CA0048054,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259377,449533,NPDES PERMIT,"392876,354834","3 420111001,3 420111001",Summerland_Adopted_NPDES_R3-2008-0009_Permit_5-9-08.pdf,No,1.0
259507,2 438018001,Sunnyvale WPCP,Sunnyvale City,2,Major,R2-2020-0002,CA0037621,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259507,436744,NPDES PERMIT,,,CA0037621 Sunnyvale Order R2-2020-0002.pdf,No,1.0
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,R6T-2008-0022,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,R6T-2008-0022 WDR Susanville CSD.pdf,No,4.0
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,R6T-2008-0022,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,r6t_2008_0022_a1.pdf,No,4.0
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,R6T-2008-0022,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,r6t_2008_0022_attach_f_i.pdf,No,4.0
214665,5D150115001,Taft WWTF,,,,5-00-080 (NPDES),,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214665,,NPDES PERMIT,,,,No,0.0
240864,5A520102001,Mineral WWTP,Tehama  Co SD #1,5R,Minor,R5-2023-0040,CA0084069,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=240864,445294,NPDES PERMIT,401816,5A520102001,r5-2023-0040_npdes.pdf,No,2.0
259216,8 332253001,Temescal Valley WD WWRF,Temescal Valley Water District,SB,"Major, Minor",R8-2012-0028,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259216,388621,NPDES PERMIT,261270,8 332253001,12-0028_Lee_Lake_Water_Dist_WDR.pdf,No,1.0
259216,8 332253001,Temescal Valley WD WWRF,Temescal Valley Water District,SB,"Major, Minor",R8-2012-0028,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259216,388621,NPDES PERMIT,261270,8 332253001,05-0043 Lee Lake WDR.pdf,No,1.0
231693,4A560112001,Hill Canyon WWTP,Thousand Oaks City ,SB,"Major, Minor",R4-2019-0137,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=231693,428016,NPDES PERMIT,395353,4A560112001,4917_R4-2019-0137_WDR.pdf,No,2.0
231693,4A560112001,Hill Canyon WWTP,Thousand Oaks City ,SB,"Major, Minor",R4-2019-0137,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=231693,428016,NPDES PERMIT,395353,4A560112001,4917_R4-2014-0064-A01_WDR_PKG_amd.pdf,No,2.0
231693,4A560112001,Hill Canyon WWTP,Thousand Oaks City ,SB,"Major, Minor",R4-2019-0137,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=231693,428016,NPDES PERMIT,395353,4A560112001,4917_R4-2014-0064-A02_WDR_PKG_amd.pdf,No,2.0
220315,5B070105003,Discovery Bay WWTP,Town of Discovery Bay CSD,5S,Major,R5-2019-0082,CA0078590,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220315,436159,NPDES PERMIT,"396976,359906","5B070105003,5B070105003",r5-2019-0082_npdes.pdf,No,1.0
220315,5B070105003,Discovery Bay WWTP,Town of Discovery Bay CSD,5S,Major,R5-2019-0082,CA0078590,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220315,436159,NPDES PERMIT,"396976,359906","5B070105003,5B070105003",r5-2014-0073.pdf,No,1.0
220315,5B070105003,Discovery Bay WWTP,Town of Discovery Bay CSD,5S,Major,R5-2019-0082,CA0078590,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220315,436159,NPDES PERMIT,"396976,359906","5B070105003,5B070105003",r5-2014-0122.pdf,Yes,1.0
220315,5B070105003,Discovery Bay WWTP,Town of Discovery Bay CSD,5S,Major,R5-2019-0082,CA0078590,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220315,436159,NPDES PERMIT,"396976,359906","5B070105003,5B070105003",R5-2008-0179.pdf,No,1.0
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,"416413,388803,327486","5B390108001,5B390108001,5B390108001",r5-2022-0073_npdes.pdf,No,1.0
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,"416413,388803,327486","5B390108001,5B390108001,5B390108001",R5-2017-0113.pdf,No,1.0
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,"416413,388803,327486","5B390108001,5B390108001,5B390108001",r5-2012-0115.pdf,No,1.0
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,"416413,388803,327486","5B390108001,5B390108001,5B390108001",r5-2014-0122.pdf,Yes,1.0
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,"416413,388803,327486","5B390108001,5B390108001,5B390108001",R5-2007-0036.pdf,No,1.0
266328,2 386013001,Treasure Island WWTP/DOD,US Navy Treasure Island,2,Major,R2-2020-0020,CA0038873,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266328,438627,NPDES PERMIT,371821,2 386013001,R2-2020-0020.pdf,No,1.0
266328,2 386013001,Treasure Island WWTP/DOD,US Navy Treasure Island,2,Major,R2-2020-0020,CA0038873,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266328,438627,NPDES PERMIT,371821,2 386013001,TI Final Order with signature Jan 20'10.pdf,No,1.0
266694,1A84002OSIS,Tulelake City WWTP,Tulelake City,1,Minor,R1-2013-0029,CA0023272,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266694,388796,NPDES PERMIT,132900,1A84002OSIS,13_0029_KVG_ef_Tulelake_NPDES_130627.pdf,No,2.0
266694,1A84002OSIS,Tulelake City WWTP,Tulelake City,1,Minor,R1-2013-0029,CA0023272,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266694,388796,NPDES PERMIT,132900,1A84002OSIS,R1-2004-0075.pdf,No,2.0
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,"400734,373254","5C500108001,5C500108001",r5-2021-0005_npdes.pdf,No,1.0
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,"400734,373254","5C500108001,5C500108001",R5-2015-0027.pdf,No,1.0
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,"400734,373254","5C500108001,5C500108001",r5-2015-0027-01_npdes.pdf,No,1.0
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,"400734,373254","5C500108001,5C500108001",r5-2019-0080_npdes_amend.pdf,No,1.0
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,"400734,373254","5C500108001,5C500108001",R5-2010-0002.pdf,No,1.0
268926,5A570800001,UC Davis Main WWTP,UC Davis,5S,Major,R5-2021-0007,CA0077895,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268926,442761,NPDES PERMIT,"399193,361660","5A570800001,5A570800001",r5-2021-0007_npdes.pdf,No,1.0
268926,5A570800001,UC Davis Main WWTP,UC Davis,5S,Major,R5-2021-0007,CA0077895,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268926,442761,NPDES PERMIT,"399193,361660","5A570800001,5A570800001",r5-2014-0152.pdf,No,1.0
268926,5A570800001,UC Davis Main WWTP,UC Davis,5S,Major,R5-2021-0007,CA0077895,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268926,442761,NPDES PERMIT,"399193,361660","5A570800001,5A570800001",R5-2008-0183.pdf,No,1.0
209007,5A580700001,Beale AFB WWTP,,,,R5-2004-0045-NPDES,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209007,,NPDES PERMIT,,,,No,0.0
269449,7A130703011,US Navy Naval Air Facility WWTP,US Navy Naval Air Station El Centro,7,Minor,R7-2021-0045,CA0104906,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269449,445859,NPDES PERMIT,407223,7A130703011,R7-2021-0045.pdf,No,2.0
269449,7A130703011,US Navy Naval Air Facility WWTP,US Navy Naval Air Station El Centro,7,Minor,R7-2021-0045,CA0104906,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269449,445859,NPDES PERMIT,407223,7A130703011,0004naval_air_npdes.pdf,No,2.0
222491,5C220701002,El Portal WWTF,USDI National Park Service Yosemite National Park,5F,"Major, Minor",R5-2019-0069,CA0081759,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222491,434880,NPDES PERMIT,"396396,344473","5C220701002,5C220701002",r5-2019-0069_npdes.pdf,No,1.0
222491,5C220701002,El Portal WWTF,USDI National Park Service Yosemite National Park,5F,"Major, Minor",R5-2019-0069,CA0081759,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222491,434880,NPDES PERMIT,"396396,344473","5C220701002,5C220701002",r5-2014-0068_npdes.pdf,No,1.0
222491,5C220701002,El Portal WWTF,USDI National Park Service Yosemite National Park,5F,"Major, Minor",R5-2019-0069,CA0081759,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222491,434880,NPDES PERMIT,"396396,344473","5C220701002,5C220701002",r5-2008-0060.pdf,No,1.0
271887,5C220701004,Wawona WWTF,USDI National Park Service Yosemite National Park,5F,Minor,R5-2013-0092,CAG995002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=271887,373917,NPDES PERMIT,298725,5C220701004,r5-2013-0092_npdes.pdf,No,2.0
269601,2 071059001,USS-UPI LLC - NPDES/SUB15,USS-Posco Industries,2,Major,R2-2016-0043,CA0005002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269601,410165,NPDES PERMIT,380277,2 071059001,R2-2016-0043.pdf,No,1.0
269601,2 071059001,USS-UPI LLC - NPDES/SUB15,USS-Posco Industries,2,Major,R2-2016-0043,CA0005002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269601,410165,NPDES PERMIT,380277,2 071059001,Posco R2-2011-0048.pdf,No,1.0
268960,1B84029OMEN,Ukiah City WWTP,Ukiah City,1,Major,R1-2018-0035,CA0022888,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268960,413425,NPDES PERMIT,"378144,316436","1B84029OMEN,1B84029OMEN",18_0035_Ukiah_NPDES.pdf,No,1.0
268960,1B84029OMEN,Ukiah City WWTP,Ukiah City,1,Major,R1-2018-0035,CA0022888,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268960,413425,NPDES PERMIT,"378144,316436","1B84029OMEN,1B84029OMEN",12_0068_NPDES_Ukiah_CAG_120905.pdf,No,1.0
268960,1B84029OMEN,Ukiah City WWTP,Ukiah City,1,Major,R1-2018-0035,CA0022888,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268960,413425,NPDES PERMIT,"378144,316436","1B84029OMEN,1B84029OMEN",060926_0049_NPDESUkiah.pdf,No,1.0
269042,2 019123001,Raymond A. Boege Alvarado WWTP (Union SD),,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269042,,,,,EBDA - R2-2022-0023.pdf,Yes,
206730,5A31NP00001,Thunder Valley Casino WWTP,United Auburn Indian Community,5S,Minor,R5-2015-0077,CAC442169,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=206730,401600,NPDES PERMIT,373269,5A31NP00001,R5-2010-0005.pdf,No,1.0
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,397052,9 000000732,r9-2021-0001-amended-r9-2023-0009-amended-r9-2026-0005.pdf,No,5.0
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,397052,9 000000732,r9-2021-0001.pdf,No,5.0
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,397052,9 000000732,FinalAmendedOrderNoR9-2014-0009.pdf,No,5.0
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,397052,9 000000732,FinalOrder.pdf,No,5.0
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,397052,9 000000732,SBIWTP_AmendingOrder2019.pdf,No,5.0
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2019-0049,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,433231,NPDES PERMIT,"396970,345333","5A480105002,5A480105002",R5-2019-0049.pdf,No,2.0
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2019-0049,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,433231,NPDES PERMIT,"396970,345333","5A480105002,5A480105002",r5-2014-0072.pdf,No,2.0
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2019-0049,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,433231,NPDES PERMIT,"396970,345333","5A480105002,5A480105002",r5-2014-0122.pdf,Yes,2.0
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2019-0049,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,433231,NPDES PERMIT,"396970,345333","5A480105002,5A480105002",R5-2010-0027.pdf,No,2.0
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2019-0049,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,433231,NPDES PERMIT,"396970,345333","5A480105002,5A480105002",r5-2008-0055.pdf,No,2.0
227140,5A482002001,Gibson Canyon Creek WWTP,,,,5-00-172,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=227140,148226,NPDES PERMIT,,,,No,0.0
270006,2 482012001,Vallejo Flood & Wastewater District (VFWD) WWTP,Vallejo Flood & Wastewater District (formerly Vallejo San & Flood Control District),2,Major,R2-2023-0001,CA0037699,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270006,451028,NPDES PERMIT,,,Order R2-2023-0001.pdf,No,1.0
270096,7A330122021,Valley SD WWTP,Valley Sanitary District,7,Major,R7-2020-0007,CA0104477,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270096,434967,NPDES PERMIT,401332,7A330122021,R7-2020-0007.pdf,No,1.0
270096,7A330122021,Valley SD WWTP,Valley Sanitary District,7,Major,R7-2020-0007,CA0104477,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270096,434967,NPDES PERMIT,401332,7A330122021,R7-2015-0002.pdf,No,1.0
243377,4A560103003,Moorpark WRF - WRR,Ventura Cnty Special Districts,SB,Major,R4-2023-0090,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=243377,453107,NPDES PERMIT,132593,4A560103003,7513_R4-2003-0151_FS.pdf,No,2.0
243377,4A560103003,Moorpark WRF - WRR,Ventura Cnty Special Districts,SB,Major,R4-2023-0090,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=243377,453107,NPDES PERMIT,132593,4A560103003,7513_R4-2003-0151_WDR.pdf,No,2.0
